gender_Female,gender_Male,job_Argiculture,job_Entertainment,job_Financial Services,job_Health,job_IT,job_Manufacturing,job_Property,job_Retail,car_No,state_NSW,state_QLD,age,wealth_segment,tenure,property_valuation,profit
0,1,0,0,0,0,0,1,0,0,1,1,0,39,2,13.0,10,574.7774999999999
1,0,0,0,1,0,0,0,0,0,1,0,0,39,1,13.0,5,444.86
1,0,0,0,0,1,0,0,0,0,1,1,0,20,1,1.0,4,160.86714285714282
1,0,0,0,1,0,0,0,0,0,1,1,0,34,1,15.0,10,647.674
0,1,0,0,0,0,0,0,1,0,0,0,0,40,3,11.0,9,904.845
0,0,0,0,0,0,1,0,0,0,1,1,0,39,1,10.0,9,589.5899999999999
0,1,0,0,1,0,0,0,0,0,0,1,0,39,2,14.0,8,373.98500000000007
1,0,0,0,0,0,0,0,1,0,1,1,0,49,2,13.0,9,777.21
0,1,0,0,0,0,0,0,0,0,1,0,0,44,3,15.0,10,784.3271428571428
0,1,0,0,0,0,0,0,1,0,1,1,0,28,3,15.0,11,913.0225
1,0,0,0,0,0,0,1,0,0,1,1,0,50,1,11.0,10,389.87250000000006
1,0,0,0,0,0,0,0,0,0,0,0,0,58,2,10.0,7,713.88
1,0,0,0,0,0,0,1,0,0,1,1,0,49,3,16.0,4,467.23
1,0,0,0,0,0,0,0,0,0,0,0,0,35,1,7.0,7,756.7616666666668
0,1,0,0,1,0,0,0,0,0,1,0,0,46,1,14.0,4,671.9066666666666
0,1,0,0,0,0,0,0,0,0,1,0,0,30,3,14.0,7,495.2540000000001
0,1,0,0,0,1,0,0,0,0,0,1,0,22,3,14.0,9,214.35571428571433
1,0,0,0,0,0,0,0,1,0,1,0,0,47,1,19.0,9,222.66333333333333
1,0,0,0,0,0,0,1,0,0,0,1,0,52,1,16.0,7,279.4125
1,0,0,0,0,0,0,1,0,0,1,1,0,40,1,16.0,6,607.2485714285714
0,1,0,0,0,1,0,0,0,0,0,0,0,29,1,10.0,10,519.6475
1,0,0,0,0,1,0,0,0,0,0,0,0,36,1,13.0,7,187.4880000000001
1,0,0,0,0,0,1,0,0,0,0,1,0,28,2,12.0,7,341.8216666666667
1,0,0,0,1,0,0,0,0,0,1,1,0,55,2,6.0,4,230.585
0,1,0,0,0,0,0,1,0,0,0,1,0,17,2,1.0,11,333.9588888888889
0,1,0,0,1,0,0,0,0,0,0,1,0,32,1,10.0,9,308.99
1,0,0,0,0,1,0,0,0,0,1,1,0,44,2,18.0,10,859.3050000000001
0,1,0,0,0,0,0,0,1,0,1,0,1,58,2,20.0,8,556.8777777777779
1,0,0,0,0,0,0,0,0,1,0,1,0,39,2,16.0,11,737.1266666666668
0,1,0,0,0,0,0,0,0,0,1,1,0,52,1,17.0,9,278.9325
1,0,0,0,0,1,0,0,0,0,1,1,0,48,1,9.0,2,1666.3999999999999
0,1,0,0,1,0,0,0,0,0,0,0,0,43,3,18.0,7,769.6475
1,0,0,0,0,1,0,0,0,0,1,0,0,48,3,16.0,4,632.8654545454546
0,1,0,0,0,0,0,0,0,0,0,0,0,39,2,6.0,5,222.00399999999996
0,1,0,0,0,0,0,0,0,0,0,0,1,39,1,17.0,7,256.4714285714286
1,0,0,0,0,0,0,1,0,0,0,1,0,52,1,19.0,8,753.7624999999999
1,0,0,0,0,1,0,0,0,0,0,1,0,31,2,11.0,9,263.5085714285714
0,1,0,0,0,0,0,0,1,0,0,0,0,44,3,18.0,7,366.94000000000005
0,1,0,0,0,0,0,0,0,1,1,1,0,64,1,8.0,11,504.90666666666675
0,0,0,0,1,0,0,0,0,0,0,1,0,39,1,10.0,8,393.736
0,1,0,0,0,0,0,1,0,0,1,1,0,23,2,1.0,10,370.89
0,1,0,0,0,0,0,0,0,0,1,0,1,24,3,6.0,2,884.74
1,0,0,1,0,0,0,0,0,0,1,0,1,57,2,11.0,1,712.2350000000001
1,0,0,0,0,0,0,0,0,0,0,0,1,54,2,7.0,2,182.81000000000017
0,1,0,0,0,0,0,0,0,0,1,0,1,50,1,16.0,2,853.9699999999999
1,0,0,0,0,0,0,1,0,0,1,0,1,16,1,1.0,7,609.3259999999999
0,1,0,0,0,0,0,0,1,0,1,0,1,20,1,2.0,6,370.2675
0,1,0,0,0,0,0,1,0,0,0,0,1,52,1,14.0,4,649.7585714285714
1,0,0,0,0,0,0,1,0,0,1,0,1,21,1,5.0,2,487.1125
0,1,0,0,0,0,0,0,0,1,0,0,1,59,1,5.0,1,490.92857142857144
0,1,0,0,0,1,0,0,0,0,1,1,0,35,2,11.0,9,95.76999999999997
0,1,0,0,0,1,0,0,0,0,1,0,1,31,3,9.0,6,344.7683333333334
0,1,0,0,0,0,0,0,1,0,0,0,1,45,2,9.0,2,597.0500000000001
0,1,0,0,0,0,0,1,0,0,1,0,1,39,1,6.0,1,680.1525
1,0,0,0,1,0,0,0,0,0,1,0,1,44,1,9.0,1,477.44714285714286
0,1,0,0,0,0,0,0,1,0,1,0,1,28,1,9.0,2,439.04799999999994
1,0,0,0,0,0,0,1,0,0,1,0,1,46,1,4.0,2,264.0833333333333
1,0,0,0,0,0,0,0,0,0,0,0,1,50,3,19.0,3,451.79333333333324
0,1,0,0,0,0,0,1,0,0,1,0,1,44,2,8.0,1,491.8366666666666
0,1,0,0,0,1,0,0,0,0,0,0,1,23,1,7.0,2,674.9274999999999
0,1,0,0,0,0,0,0,1,0,0,0,1,30,1,2.0,3,298.9024999999999
0,1,0,0,0,1,0,0,0,0,0,0,1,39,1,10.0,1,1702.5499999999997
0,1,0,1,0,0,0,0,0,0,0,0,1,38,2,19.0,3,639.3725
0,1,0,0,1,0,0,0,0,0,0,0,1,28,3,2.0,9,439.42000000000013
0,1,0,0,0,0,0,0,1,0,0,0,1,27,3,7.0,6,311.68666666666667
0,1,0,0,1,0,0,0,0,0,1,0,1,34,2,10.0,6,528.2700000000001
1,0,0,0,0,0,0,0,0,0,0,0,1,23,1,6.0,4,475.05999999999995
1,0,0,0,0,0,0,1,0,0,1,0,1,32,2,17.0,5,502.913
0,1,0,0,1,0,0,0,0,0,0,0,1,43,2,14.0,2,517.2500000000001
0,1,0,0,0,0,0,1,0,0,1,0,1,40,1,20.0,7,357.35
1,0,0,0,0,1,0,0,0,0,0,0,1,51,1,8.0,2,256.68
0,1,0,0,0,1,0,0,0,0,1,0,1,53,2,4.0,8,484.955
0,1,0,0,0,0,0,0,0,0,0,0,1,45,1,9.0,1,399.30333333333334
1,0,0,0,0,1,0,0,0,0,1,0,1,19,2,2.0,4,180.3775
0,1,0,0,1,0,0,0,0,0,1,0,1,55,1,20.0,3,403.715
0,1,0,0,0,0,0,1,0,0,0,0,1,39,3,15.0,7,699.8549999999999
0,1,0,0,0,0,0,1,0,0,0,0,1,49,2,16.0,8,395.5366666666666
0,1,0,1,0,0,0,0,0,0,0,0,1,37,2,14.0,5,690.17625
1,0,0,0,0,1,0,0,0,0,1,0,1,23,1,1.0,7,506.05
0,1,0,1,0,0,0,0,0,0,1,0,1,41,2,11.0,8,35.49999999999999
0,1,0,0,0,0,0,1,0,0,0,0,1,44,1,12.0,6,807.0637499999999
1,0,0,0,0,0,0,1,0,0,0,0,1,42,3,16.0,8,345.03428571428566
0,1,0,0,1,0,0,0,0,0,0,0,1,57,1,20.0,4,779.5671428571429
1,0,0,0,1,0,0,0,0,0,0,0,1,38,2,18.0,7,645.426
0,1,0,0,0,0,0,0,0,0,0,0,1,44,1,8.0,1,656.7466666666666
0,1,0,0,1,0,0,0,0,0,0,0,1,50,3,6.0,5,846.2266666666668
0,1,0,0,0,1,0,0,0,0,1,0,1,37,1,12.0,2,735.3228571428572
1,0,0,0,0,0,0,0,0,0,1,0,1,56,2,20.0,3,721.5319999999999
0,1,0,0,0,0,1,0,0,0,1,0,1,37,1,8.0,6,947.338
1,0,0,0,0,0,0,1,0,0,0,0,1,43,1,15.0,7,305.7733333333333
0,1,1,0,0,0,0,0,0,0,0,0,1,20,1,5.0,7,313.8166666666668
1,0,0,0,1,0,0,0,0,0,0,0,1,28,2,9.0,6,698.3175
0,1,0,0,0,1,0,0,0,0,1,0,1,36,1,3.0,7,404.08833333333337
0,1,0,0,0,1,0,0,0,0,1,0,1,43,1,16.0,5,822.6719999999999
1,0,0,0,0,0,0,0,0,0,1,0,1,40,2,12.0,8,851.1114285714285
1,0,0,0,1,0,0,0,0,0,0,0,1,26,2,9.0,9,1024.77
1,0,0,0,0,1,0,0,0,0,1,0,1,26,1,9.0,7,272.33874999999995
1,0,0,0,1,0,0,0,0,0,0,0,1,19,2,2.0,7,410.51769230769236
0,1,1,0,0,0,0,0,0,0,1,0,1,45,1,15.0,1,725.395
0,1,0,0,0,0,0,0,0,0,1,0,1,40,3,11.0,7,386.8433333333333
0,1,0,0,1,0,0,0,0,0,0,0,1,47,3,6.0,4,565.0000000000001
0,1,0,0,0,1,0,0,0,0,0,0,1,61,2,13.0,7,914.3499999999999
1,0,0,0,0,1,0,0,0,0,0,0,1,47,3,10.0,6,502.96999999999997
0,1,0,0,0,0,0,0,0,0,0,0,1,41,2,18.0,7,951.592
0,1,0,0,0,0,0,0,0,0,1,0,1,40,1,13.0,8,350.08
0,1,0,0,0,0,0,1,0,0,0,0,1,31,3,13.0,9,457.8540000000001
1,0,0,0,1,0,0,0,0,0,0,0,1,33,1,13.0,7,893.015
1,0,0,0,0,1,0,0,0,0,1,0,1,23,2,8.0,8,323.15000000000003
0,1,0,0,0,0,0,0,1,0,1,0,1,31,1,22.0,4,679.0728571428572
1,0,0,0,0,1,0,0,0,0,0,1,0,47,1,6.0,8,578.8340000000001
1,0,0,0,0,0,1,0,0,0,0,0,0,44,1,12.0,10,277.12125
0,1,0,0,0,0,0,0,0,1,0,0,1,27,3,18.0,7,430.5759999999999
0,1,0,0,0,0,0,0,0,1,0,0,1,44,1,5.0,2,780.5233333333332
1,0,0,0,1,0,0,0,0,0,0,0,1,51,1,4.0,6,500.1057142857144
0,1,0,1,0,0,0,0,0,0,0,0,1,62,1,12.0,2,526.61
1,0,0,0,0,0,0,1,0,0,0,0,1,34,3,7.0,3,305.8633333333333
1,0,1,0,0,0,0,0,0,0,1,0,1,23,2,8.0,6,342.60714285714283
1,0,0,0,1,0,0,0,0,0,0,0,1,16,1,1.0,8,1002.21
0,1,0,0,0,0,0,0,0,0,0,0,1,29,3,9.0,7,242.19714285714284
1,0,0,0,0,0,0,1,0,0,1,0,1,39,1,11.0,5,335.32166666666666
0,1,1,0,0,0,0,0,0,0,0,0,1,49,3,14.0,4,104.24000000000001
0,1,0,0,0,1,0,0,0,0,0,0,0,51,2,5.0,8,596.8333333333334
1,0,0,0,0,0,0,0,1,0,1,0,0,22,2,6.0,8,569.7
0,1,0,0,0,0,1,0,0,0,0,0,0,36,1,6.0,8,764.5114285714286
1,0,0,0,0,0,0,0,0,0,1,0,0,28,1,11.0,7,696.855
0,1,0,0,0,0,0,0,0,0,1,0,0,32,2,19.0,6,850.1866666666668
0,1,0,0,0,0,0,0,0,0,1,0,0,30,3,17.0,7,625.243
0,1,0,0,0,0,0,0,0,0,0,0,0,39,1,12.0,10,634.45125
0,1,0,0,1,0,0,0,0,0,1,0,0,44,3,9.0,2,641.3933333333333
1,0,0,0,1,0,0,0,0,0,1,0,0,19,1,4.0,2,359.99
1,0,0,1,0,0,0,0,0,0,0,0,0,20,1,3.0,5,476.0928571428572
0,1,0,0,0,0,0,0,0,0,0,0,0,28,1,15.0,6,599.3183333333333
1,0,0,0,0,1,0,0,0,0,1,0,0,29,1,10.0,8,569.57
0,1,0,0,0,0,0,0,0,0,1,0,0,37,3,14.0,9,117.17999999999998
1,0,0,0,0,0,1,0,0,0,1,0,0,39,3,14.0,8,942.644
0,1,0,0,0,0,0,0,0,0,1,0,0,40,3,18.0,7,265.0525
0,1,0,0,1,0,0,0,0,0,1,0,0,31,2,15.0,7,303.43749999999994
0,1,0,0,0,0,0,0,0,1,0,1,0,55,2,11.0,8,764.4399999999999
0,1,0,0,0,1,0,0,0,0,1,0,0,38,3,5.0,8,439.0533333333333
1,0,0,0,0,0,0,1,0,0,1,0,0,22,1,4.0,4,209.5233333333333
0,1,0,0,0,0,0,1,0,0,1,0,0,57,1,12.0,1,861.8250000000002
0,1,0,0,0,0,0,0,0,0,1,0,0,47,1,19.0,4,748.5033333333334
1,0,0,0,0,0,0,1,0,0,0,0,0,40,1,14.0,2,624.2266666666666
0,1,0,0,0,0,0,0,0,0,1,0,0,33,3,13.0,2,1183.172
0,1,0,0,0,0,0,1,0,0,1,0,0,20,2,1.0,10,317.52666666666664
0,1,0,0,0,0,0,0,0,1,0,0,0,60,1,8.0,7,617.63
0,0,0,0,0,0,1,0,0,0,1,0,0,39,3,10.0,2,773.11
0,1,0,0,0,0,0,1,0,0,1,0,0,63,3,18.0,7,383.8666666666666
1,0,0,0,0,1,0,0,0,0,0,0,0,37,1,11.0,1,373.7633333333333
1,0,0,0,1,0,0,0,0,0,1,0,0,17,2,2.0,4,821.5133333333333
0,1,0,0,0,0,0,0,1,0,1,0,0,16,1,1.0,4,542.744
1,0,0,0,0,0,0,0,0,0,1,0,0,36,3,13.0,8,642.2366666666667
0,1,0,0,0,1,0,0,0,0,1,0,0,24,3,6.0,1,568.986
0,1,0,0,0,1,0,0,0,0,1,0,0,23,3,6.0,3,514.13
1,0,0,0,0,0,0,0,0,1,1,0,0,24,1,6.0,5,775.4100000000001
0,1,0,0,0,0,0,1,0,0,0,0,0,47,1,15.0,5,635.3833333333332
0,1,0,0,0,0,0,1,0,0,1,0,0,53,2,19.0,4,390.2742857142857
1,0,0,0,0,0,0,1,0,0,0,0,0,44,2,15.0,5,868.225
0,1,0,0,1,0,0,0,0,0,1,0,0,56,1,18.0,5,392.04857142857134
0,1,0,0,0,0,0,1,0,0,1,0,0,39,1,21.0,6,465.8639999999999
0,1,0,0,0,1,0,0,0,0,1,0,0,25,1,3.0,5,204.68000000000004
0,1,0,0,0,0,0,0,0,1,1,0,1,43,2,22.0,9,322.818
1,0,0,0,0,0,0,0,0,1,1,0,0,44,1,18.0,7,394.3257142857143
1,0,0,0,0,0,0,0,1,0,1,0,0,44,1,4.0,10,596.89
1,0,0,0,0,0,0,1,0,0,0,0,0,23,1,6.0,6,625.8675000000001
1,0,0,0,0,0,0,0,1,0,1,0,0,31,1,18.0,6,209.81750000000005
1,0,0,0,0,0,0,0,0,1,0,0,0,58,1,13.0,1,317.735
0,1,0,0,0,0,0,1,0,0,1,0,0,37,2,17.0,8,489.28
0,1,0,0,0,0,0,1,0,0,1,0,0,41,1,8.0,10,649.54125
0,1,0,0,1,0,0,0,0,0,1,0,0,39,2,18.0,8,369.98199999999997
0,1,0,0,0,1,0,0,0,0,0,0,0,51,1,18.0,5,762.755
0,1,0,0,0,0,0,0,0,1,0,0,0,28,1,2.0,10,562.816
1,0,0,0,0,0,0,0,1,0,0,0,0,39,2,7.0,6,813.5916666666667
1,0,0,0,1,0,0,0,0,0,0,0,0,28,1,7.0,9,867.4619999999999
1,0,0,0,1,0,0,0,0,0,1,0,0,19,1,3.0,9,850.3133333333335
0,1,0,0,0,0,0,1,0,0,0,0,0,32,2,15.0,8,835.5220000000002
0,1,0,0,0,0,0,1,0,0,0,0,0,28,3,20.0,8,973.4449999999999
1,0,0,0,0,0,1,0,0,0,1,0,0,60,2,8.0,6,843.2424999999998
1,0,0,0,0,0,0,1,0,0,1,0,1,19,1,2.0,7,551.2466666666667
1,0,0,0,1,0,0,0,0,0,1,0,0,60,1,16.0,10,524.914
1,0,0,0,0,0,0,0,0,1,0,0,0,50,1,12.0,9,908.2400000000001
1,0,0,0,0,0,0,1,0,0,0,0,0,40,1,4.0,6,641.64
0,1,0,0,1,0,0,0,0,0,1,0,0,45,1,7.0,8,632.0200000000001
1,0,0,0,0,1,0,0,0,0,1,0,0,55,2,15.0,10,695.9022222222222
1,0,0,0,0,0,0,0,0,1,0,0,0,17,3,1.0,7,386.06
1,0,0,0,0,0,0,0,0,1,1,0,0,41,3,12.0,9,761.2766666666666
1,0,0,0,1,0,0,0,0,0,1,0,0,17,1,1.0,6,1065.4233333333332
1,0,0,0,0,0,0,1,0,0,1,0,0,41,1,20.0,8,266.3
0,1,0,0,0,1,0,0,0,0,0,0,0,39,1,8.0,9,449.155
1,0,0,0,0,0,0,0,0,0,0,0,0,60,3,16.0,5,490.5900000000001
0,1,0,0,1,0,0,0,0,0,1,0,0,30,1,18.0,4,707.558
0,1,0,0,0,0,0,1,0,0,0,0,0,38,1,14.0,5,760.6583333333333
1,0,0,0,0,0,0,1,0,0,1,0,0,51,1,17.0,6,807.1185714285714
1,0,0,0,0,0,0,1,0,0,1,0,0,50,1,15.0,9,558.655
1,0,0,0,0,0,0,1,0,0,0,0,1,35,2,7.0,4,791.9533333333333
1,0,0,0,1,0,0,0,0,0,1,0,0,39,3,10.0,9,601.355
0,1,0,0,0,0,0,0,0,0,1,0,0,16,1,1.0,8,383.44749999999993
1,0,0,0,0,0,0,0,0,1,1,0,0,37,1,16.0,7,342.71500000000003
0,1,0,0,0,0,0,1,0,0,0,0,0,60,1,14.0,8,542.67
1,0,0,0,0,0,0,1,0,0,0,0,0,59,3,11.0,4,207.45363636363635
0,1,0,0,1,0,0,0,0,0,0,0,0,47,3,17.0,6,399.45
1,0,0,0,0,0,0,1,0,0,0,0,0,37,1,9.0,10,421.8366666666667
0,1,0,0,0,1,0,0,0,0,1,1,0,20,3,4.0,1,910.3633333333333
1,0,0,0,0,0,0,0,0,0,1,0,0,21,1,4.0,2,527.482
1,0,0,0,0,0,0,0,0,1,0,1,0,20,3,6.0,5,799.5871428571427
1,0,0,0,0,1,0,0,0,0,0,1,0,23,1,5.0,7,711.3866666666668
1,0,0,0,0,0,0,0,0,0,0,1,0,26,1,4.0,4,555.86
1,0,0,0,1,0,0,0,0,0,1,1,0,19,1,3.0,1,546.3100000000001
1,0,0,0,0,0,0,0,0,1,0,1,0,37,1,10.0,8,315.105
1,0,0,0,0,0,0,0,1,0,0,1,0,19,3,3.0,8,765.6300000000001
0,1,0,0,0,0,0,0,0,0,0,1,0,50,3,5.0,10,316.515
1,0,0,0,0,0,0,1,0,0,0,1,0,58,3,20.0,7,553.3457142857143
1,0,0,0,0,0,1,0,0,0,0,1,0,41,2,21.0,5,453.52333333333337
0,1,0,0,1,0,0,0,0,0,0,1,0,50,1,4.0,9,194.55800000000005
1,0,0,0,0,1,0,0,0,0,1,1,0,58,1,11.0,8,424.328
1,0,0,0,0,0,0,0,1,0,1,1,0,61,1,20.0,10,421.6033333333333
0,1,0,0,0,0,0,1,0,0,0,1,0,45,2,16.0,10,236.05571428571423
1,0,0,0,0,0,0,1,0,0,1,1,0,58,1,19.0,9,538.8483333333334
0,1,0,0,0,1,0,0,0,0,0,1,0,43,3,14.0,9,491.96000000000004
0,1,0,0,0,0,0,0,0,1,0,1,0,31,3,11.0,7,786.2499999999999
1,0,0,0,1,0,0,0,0,0,1,1,0,61,1,17.0,8,552.4771428571429
0,1,0,0,1,0,0,0,0,0,1,1,0,24,3,8.0,9,614.1166666666667
1,0,0,0,0,0,0,0,0,1,1,1,0,19,3,1.0,8,550.8800000000001
0,1,0,0,0,1,0,0,0,0,0,1,0,37,1,12.0,2,143.60333333333332
1,0,0,0,0,0,0,1,0,0,0,1,0,18,1,3.0,8,383.40199999999993
0,1,0,0,1,0,0,0,0,0,0,1,0,42,2,17.0,9,238.86
0,1,1,0,0,0,0,0,0,0,0,1,0,19,3,2.0,8,621.1766666666666
1,0,0,0,0,0,1,0,0,0,1,1,0,59,1,20.0,8,636.1899999999999
0,1,0,0,0,0,0,0,1,0,1,1,0,44,3,9.0,11,563.975
0,1,0,0,0,0,0,0,0,0,0,1,0,49,2,19.0,8,770.5471428571428
0,1,0,0,0,0,0,0,0,0,1,1,0,18,2,3.0,8,680.874
0,1,0,0,0,0,0,1,0,0,1,1,0,43,2,20.0,9,878.7333333333335
1,0,0,0,0,1,0,0,0,0,0,1,0,42,1,14.0,8,596.3372727272726
0,1,0,0,0,0,0,0,0,1,1,1,0,52,1,19.0,10,649.3575000000001
1,0,0,0,1,0,0,0,0,0,0,1,0,52,3,12.0,9,1060.4116666666666
1,0,0,0,0,0,0,1,0,0,1,1,0,40,2,5.0,10,281.23
0,1,0,0,0,0,0,1,0,0,1,1,0,54,2,17.0,9,303.76
1,0,0,0,1,0,0,0,0,0,0,1,0,31,2,22.0,7,500.42600000000004
0,1,0,0,0,1,0,0,0,0,1,1,0,42,1,8.0,5,256.26199999999994
1,0,0,0,0,0,1,0,0,0,1,1,0,44,2,18.0,4,570.52
0,1,0,0,0,0,0,1,0,0,1,0,0,30,1,17.0,2,642.2171428571429
0,1,0,0,0,0,0,1,0,0,1,1,0,21,1,4.0,1,650.5514285714287
0,1,0,0,0,0,0,0,1,0,1,1,0,29,1,20.0,8,128.45999999999992
1,0,0,0,0,0,0,0,0,0,1,1,0,50,3,4.0,3,760.8883333333334
1,0,0,0,0,0,0,1,0,0,1,1,0,53,2,6.0,2,422.79857142857145
1,0,1,0,0,0,0,0,0,0,0,1,0,40,1,16.0,9,716.7614285714286
0,1,0,0,0,0,0,0,0,1,1,1,0,62,1,20.0,8,686.324
0,1,0,0,0,1,0,0,0,0,1,1,0,40,3,13.0,8,653.1500000000001
0,1,1,0,0,0,0,0,0,0,0,1,0,38,1,3.0,9,357.015
1,0,0,0,0,0,0,0,1,0,1,1,0,25,2,8.0,7,469.996
0,1,0,0,0,0,0,0,1,0,0,1,0,53,1,6.0,4,218.7325
1,0,0,0,0,0,0,0,0,0,0,1,0,39,2,12.0,8,332.8985714285714
0,1,0,0,0,0,0,0,0,0,1,1,0,61,2,11.0,6,1091.1100000000001
0,1,0,0,0,0,0,1,0,0,1,1,0,19,1,4.0,8,1139.4
0,1,0,0,1,0,0,0,0,0,0,1,0,44,3,13.0,9,1348.4499999999998
0,1,0,0,0,0,0,0,0,1,0,1,0,60,1,9.0,9,829.4171428571428
0,1,0,0,1,0,0,0,0,0,0,0,1,22,1,1.0,6,466.3039999999999
0,1,0,0,0,0,0,0,1,0,0,1,0,52,3,18.0,9,434.346
0,1,0,0,0,0,0,0,0,0,0,1,0,33,2,10.0,9,309.90857142857146
1,0,0,0,1,0,0,0,0,0,0,1,0,46,1,5.0,5,357.375
1,0,0,0,1,0,0,0,0,0,0,1,0,19,3,2.0,8,326.14000000000004
1,0,0,0,0,0,0,1,0,0,0,1,0,42,1,6.0,8,260.8328571428571
1,0,0,0,1,0,0,0,0,0,1,1,0,39,1,22.0,9,509.28428571428566
0,1,0,0,1,0,0,0,0,0,0,1,0,60,2,14.0,10,375.22666666666663
0,1,0,0,1,0,0,0,0,0,0,1,0,22,3,8.0,8,495.17499999999995
1,0,0,0,1,0,0,0,0,0,1,1,0,39,1,15.0,9,937.168
1,0,0,0,1,0,0,0,0,0,1,1,0,53,1,17.0,9,715.9142857142857
0,1,0,0,0,0,0,0,0,0,0,1,0,57,1,20.0,5,561.4818181818182
0,1,0,0,0,1,0,0,0,0,0,1,0,31,1,21.0,5,335.23
0,1,0,0,0,0,0,0,0,1,0,1,0,32,2,7.0,6,976.52125
0,1,0,0,0,0,0,0,0,0,0,1,0,31,2,20.0,4,465.23
0,0,0,0,1,0,0,0,0,0,0,1,0,39,1,10.0,3,556.4377777777777
0,1,0,0,1,0,0,0,0,0,1,1,0,25,3,9.0,2,458.7375
0,1,1,0,0,0,0,0,0,0,1,0,1,40,1,21.0,6,423.915
1,0,0,0,0,0,0,0,0,0,0,1,0,22,3,5.0,7,250.9666666666667
1,0,0,0,1,0,0,0,0,0,1,1,0,41,2,14.0,3,318.88124999999997
0,1,0,0,0,0,0,1,0,0,1,1,0,38,1,12.0,8,772.4300000000002
1,0,0,0,0,0,0,0,0,0,0,1,0,46,1,14.0,10,534.1924999999999
1,0,0,0,0,0,0,0,0,0,1,1,0,31,1,18.0,10,291.07800000000003
0,1,0,0,0,1,0,0,0,0,0,1,0,48,1,6.0,8,263.39500000000004
0,1,0,0,0,0,0,1,0,0,1,1,0,39,1,10.0,4,736.302
1,0,0,0,0,0,0,0,0,0,0,1,0,38,2,5.0,5,200.235
1,0,0,0,0,0,0,0,0,0,0,1,0,31,1,17.0,3,133.38
0,1,0,0,0,1,0,0,0,0,1,1,0,24,1,4.0,9,113.30999999999997
1,0,0,0,1,0,0,0,0,0,0,1,0,47,1,6.0,6,545.7450000000001
1,0,0,0,0,1,0,0,0,0,0,1,0,20,1,4.0,5,530.4433333333334
1,0,0,0,0,0,0,0,0,0,1,1,0,37,1,7.0,3,663.6914285714284
1,0,1,0,0,0,0,0,0,0,1,1,0,30,3,22.0,5,611.7050000000002
0,1,0,0,0,0,0,0,0,0,0,1,0,31,1,7.0,5,522.126
1,0,0,0,0,1,0,0,0,0,0,1,0,28,3,8.0,5,287.57500000000005
1,0,0,0,0,0,1,0,0,0,1,1,0,19,2,3.0,9,636.2320000000002
1,0,0,0,0,0,0,0,0,1,1,1,0,44,3,14.0,8,503.83166666666654
1,0,0,0,0,0,0,0,0,0,0,1,0,28,2,13.0,9,395.7975
0,1,0,0,0,0,0,1,0,0,0,1,0,44,1,11.0,8,438.77199999999993
1,0,0,0,0,0,0,0,0,0,1,1,0,57,1,9.0,7,697.6899999999999
1,0,0,0,0,0,0,0,1,0,0,1,0,44,1,14.0,9,327.274
1,0,0,0,1,0,0,0,0,0,0,1,0,27,2,11.0,4,689.9644444444443
1,0,0,0,0,0,0,0,0,0,1,1,0,49,2,6.0,10,961.7224999999999
0,1,0,0,0,0,0,0,1,0,0,1,0,42,2,13.0,10,142.644
0,1,0,0,1,0,0,0,0,0,1,1,0,24,1,3.0,12,852.634
0,1,0,0,0,0,0,0,1,0,1,1,0,59,1,17.0,8,643.51
0,1,0,0,0,0,0,1,0,0,0,1,0,40,3,22.0,10,867.1175000000001
0,1,0,0,0,1,0,0,0,0,0,1,0,31,2,11.0,10,695.802
0,0,0,0,0,0,1,0,0,0,0,1,0,39,3,10.0,10,620.9833333333332
0,1,0,0,1,0,0,0,0,0,1,1,0,58,1,18.0,10,1119.185
0,1,0,0,1,0,0,0,0,0,1,1,0,27,1,4.0,10,379.6975
0,1,0,0,0,0,0,0,0,0,1,1,0,38,3,4.0,10,704.3924999999999
0,1,0,0,0,0,0,0,0,0,0,1,0,47,2,16.0,10,345.19
0,1,0,0,0,0,0,0,0,0,1,1,0,55,1,14.0,10,507.69
0,1,0,0,0,0,0,1,0,0,0,1,0,27,1,2.0,10,330.65714285714284
0,1,0,0,0,0,1,0,0,0,1,1,0,50,2,19.0,10,851.2639999999999
0,1,0,0,0,0,1,0,0,0,1,1,0,30,2,12.0,10,534.3772727272727
0,1,0,0,0,0,0,0,1,0,1,1,0,46,2,18.0,8,549.8799999999999
0,1,0,0,0,0,0,0,0,0,0,1,0,16,3,1.0,8,347.2300000000001
0,1,0,0,0,0,0,0,0,1,1,1,0,52,1,19.0,10,385.5
0,1,0,0,1,0,0,0,0,0,0,1,0,22,2,22.0,10,412.1350000000001
0,1,0,0,1,0,0,0,0,0,1,1,0,23,1,7.0,9,493.7933333333333
0,1,0,0,1,0,0,0,0,0,0,1,0,58,1,17.0,8,701.6966666666666
1,0,0,0,1,0,0,0,0,0,0,1,0,42,1,16.0,8,340.565
1,0,0,0,1,0,0,0,0,0,1,1,0,51,3,5.0,8,636.39
0,1,0,0,0,0,0,1,0,0,0,1,0,53,1,19.0,6,574.4716666666668
0,1,0,0,0,0,0,1,0,0,1,1,0,20,1,2.0,1,481.99125000000004
1,0,0,0,0,0,0,1,0,0,1,1,0,33,3,3.0,10,726.2014285714286
1,0,0,0,1,0,0,0,0,0,0,1,0,31,3,5.0,8,199.0999999999999
0,1,0,0,0,1,0,0,0,0,0,1,0,41,1,9.0,8,739.075
